ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible
XLY,1998-12-22T00:00:00.000Z,9.3359461755,,74.7607704945,67.8179624918305,False
XLY,1998-12-23T00:00:00.000Z,9.379949064,,76.328739323,67.8722361675595,False
XLY,1998-12-24T00:00:00.000Z,9.5522937106,,75.9996853862,67.9235268093625,False
XLY,1998-12-28T00:00:00.000Z,9.4642879336,,75.8061049343,67.97509192061949,False
XLY,1998-12-29T00:00:00.000Z,9.6733016539,,77.0063037357,68.02912234404101,False
XLY,1998-12-30T00:00:00.000Z,9.5926296917,,76.3868462898,68.07909993434599,False
XLY,1998-12-31T00:00:00.000Z,9.5816289696,,76.3868462898,68.12783547705851,False
XLY,1999-01-04T00:00:00.000Z,9.5229584516,,76.2125910519,68.174839590223,False
XLY,1999-01-05T00:00:00.000Z,9.684302376,,77.0837359164,68.223329973864,False
XLY,1999-01-06T00:00:00.000Z,9.9593204291,,78.9421082539,68.2818788364755,False
XLY,1999-01-07T00:00:00.000Z,9.948319707,,78.5549473502,68.335617079757,False
XLY,1999-01-08T00:00:00.000Z,9.9593204291,,79.1356887057,68.393504945424,False
XLY,1999-01-11T00:00:00.000Z,9.9079837259,,78.3806921124,68.447809482445,False
XLY,1999-01-12T00:00:00.000Z,9.6476333023,,76.9675876453,68.4964857420135,False
XLY,1999-01-13T00:00:00.000Z,9.6953030982,,76.4255623802,68.5426435295775,False
XLY,1999-01-14T00:00:00.000Z,9.4752886557,,75.0898244313,68.580972701472,False
XLY,1999-01-15T00:00:00.000Z,9.5962965991,,77.045019826,68.626346846798,False
XLY,1999-01-19T00:00:00.000Z,9.5926296917,,77.5483290008,68.67054828431701,False
XLY,1999-01-20T00:00:00.000Z,9.7503067088,,78.1677864466,68.7161221201775,False
XLY,1999-01-21T00:00:00.000Z,9.6586340244,,76.0964427808,68.75411806283749,False
XLY,1999-01-22T00:00:00.000Z,9.7063038203,0.03967007069641393,75.9222532054,68.79354290947,True
XLY,1999-01-25T00:00:00.000Z,9.684302376,0.03244722438505554,76.6965750127,68.838755908347,True
XLY,1999-01-26T00:00:00.000Z,9.9116506333,0.03761996161207115,78.0903542659,68.888254642999,True
XLY,1999-01-27T00:00:00.000Z,9.9006499111,0.0461061603959485,77.1804933111,68.934162344481,True
XLY,1999-01-28T00:00:00.000Z,10.0033233176,0.03411675511710577,78.4775151695,68.983680340443,True
XLY,1999-01-29T00:00:00.000Z,10.0729945577,0.05007645259314408,79.0775817389,69.03524039764801,True
XLY,1999-02-01T00:00:00.000Z,10.094996002,0.05357826253017928,78.6129886545,69.0885022301675,True
XLY,1999-02-02T00:00:00.000Z,9.9703211513,0.04697728147966851,78.1290703562,69.13484075718,True
XLY,1999-02-03T00:00:00.000Z,10.1316650757,0.04619462325016532,78.9227173775,69.1852431839365,True
XLY,1999-02-04T00:00:00.000Z,10.0729945577,0.011413843887164932,77.7419094526,69.228112671865,True
