ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible
SPY,1993-01-29T00:00:00.000Z,24.1009178563,,24.1009178563,,False
SPY,1993-02-01T00:00:00.000Z,24.2723326348,,24.2723326348,,False
SPY,1993-02-02T00:00:00.000Z,24.3237296419,,24.3237296419,,False
SPY,1993-02-03T00:00:00.000Z,24.5808792361,,24.5808792361,,False
SPY,1993-02-04T00:00:00.000Z,24.6837281031,,24.6837281031,,False
SPY,1993-02-05T00:00:00.000Z,24.6665591989,,24.6665591989,,False
SPY,1993-02-08T00:00:00.000Z,24.6665591989,,24.6665591989,,False
SPY,1993-02-09T00:00:00.000Z,24.4951444204,,24.4951444204,,False
SPY,1993-02-10T00:00:00.000Z,24.5294273761,,24.5294273761,,False
SPY,1993-02-11T00:00:00.000Z,24.6494451474,,24.6494451474,,False
SPY,1993-02-12T00:00:00.000Z,24.4608614647,,24.4608614647,,False
SPY,1993-02-16T00:00:00.000Z,23.8437682622,,23.8437682622,,False
SPY,1993-02-17T00:00:00.000Z,23.8266542107,,23.8266542107,,False
SPY,1993-02-18T00:00:00.000Z,23.8094853065,,23.8094853065,,False
SPY,1993-02-19T00:00:00.000Z,23.8952201221,,23.8952201221,,False
SPY,1993-02-22T00:00:00.000Z,23.980900085,,23.980900085,,False
SPY,1993-02-23T00:00:00.000Z,23.9637860335,,23.9637860335,,False
SPY,1993-02-24T00:00:00.000Z,24.2723326348,,24.2723326348,,False
SPY,1993-02-25T00:00:00.000Z,24.3237296419,,24.3237296419,,False
SPY,1993-02-26T00:00:00.000Z,24.3580125976,,24.3580125976,,False
SPY,1993-03-01T00:00:00.000Z,24.2894466862,0.007822475103400173,24.2894466862,,False
SPY,1993-03-02T00:00:00.000Z,24.6494451474,0.015536723160233912,24.6494451474,,False
SPY,1993-03-03T00:00:00.000Z,24.7522940145,0.017619188295110444,24.7522940145,,False
SPY,1993-03-04T00:00:00.000Z,24.6151621917,0.001394700135447291,24.6151621917,,False
SPY,1993-03-05T00:00:00.000Z,24.5465962804,-0.005555555551706948,24.5465962804,,False
SPY,1993-03-08T00:00:00.000Z,25.0951235715,0.017374307018025892,25.0951235715,,False
SPY,1993-03-09T00:00:00.000Z,25.0093887559,0.013898556107302174,25.0093887559,,False
SPY,1993-03-10T00:00:00.000Z,25.0608406158,0.023094217600484024,25.0608406158,,False
SPY,1993-03-11T00:00:00.000Z,24.9922747044,0.018869063725106328,24.9922747044,,False
SPY,1993-03-12T00:00:00.000Z,24.7351251103,0.0034759388046119444,24.7351251103,,False
SPY,1993-03-15T00:00:00.000Z,24.8551428816,0.01611886880881097,24.8551428816,,False
SPY,1993-03-16T00:00:00.000Z,24.8551428816,0.04241672743495628,24.8551428816,,False
SPY,1993-03-17T00:00:00.000Z,24.7008421546,0.03668949640052377,24.7008421546,,False
SPY,1993-03-18T00:00:00.000Z,24.8551428816,0.04391768917468086,24.8551428816,,False
SPY,1993-03-19T00:00:00.000Z,24.8177832364,0.038608688666012636,24.8177832364,,False
SPY,1993-03-22T00:00:00.000Z,24.680002191,0.029152454808703654,24.680002191,,False
SPY,1993-03-23T00:00:00.000Z,24.7316976392,0.032044669595468145,24.7316976392,,False
SPY,1993-03-24T00:00:00.000Z,24.7316976392,0.018925457693398373,24.7316976392,,False
SPY,1993-03-25T00:00:00.000Z,24.886673759,0.023143823968930777,24.886673759,,False
