ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible
XLV,1998-12-22T00:00:00.000Z,16.6822988821,,74.7607704945,67.8179624918305,False
XLV,1998-12-23T00:00:00.000Z,17.0555344943,,76.328739323,67.8722361675595,False
XLV,1998-12-24T00:00:00.000Z,17.1621732407,,75.9996853862,67.9235268093625,False
XLV,1998-12-28T00:00:00.000Z,16.9155711398,,75.8061049343,67.97509192061949,False
XLV,1998-12-29T00:00:00.000Z,17.288806752,,77.0063037357,68.02912234404101,False
XLV,1998-12-30T00:00:00.000Z,17.1421784758,,76.3868462898,68.07909993434599,False
XLV,1998-12-31T00:00:00.000Z,17.3287962819,,76.3868462898,68.12783547705851,False
XLV,1999-01-04T00:00:00.000Z,17.288806752,,76.2125910519,68.174839590223,False
XLV,1999-01-05T00:00:00.000Z,17.5554036179,,77.0837359164,68.223329973864,False
XLV,1999-01-06T00:00:00.000Z,17.8486601703,,78.9421082539,68.2818788364755,False
XLV,1999-01-07T00:00:00.000Z,17.7686811106,,78.5549473502,68.335617079757,False
XLV,1999-01-08T00:00:00.000Z,17.9819586033,,79.1356887057,68.393504945424,False
XLV,1999-01-11T00:00:00.000Z,18.0286130548,,78.3806921124,68.447809482445,False
XLV,1999-01-12T00:00:00.000Z,17.9752936816,,76.9675876453,68.4964857420135,False
XLV,1999-01-13T00:00:00.000Z,17.7886758755,,76.4255623802,68.5426435295775,False
XLV,1999-01-14T00:00:00.000Z,17.6420475993,,75.0898244313,68.580972701472,False
XLV,1999-01-15T00:00:00.000Z,17.8819847786,,77.045019826,68.626346846798,False
XLV,1999-01-19T00:00:00.000Z,18.3885188237,,77.5483290008,68.67054828431701,False
XLV,1999-01-20T00:00:00.000Z,18.4751628051,,78.1677864466,68.7161221201775,False
XLV,1999-01-21T00:00:00.000Z,17.8486601703,,76.0964427808,68.75411806283749,False
XLV,1999-01-22T00:00:00.000Z,17.7753460322,0.06552137435163896,75.9222532054,68.79354290947,True
XLV,1999-01-25T00:00:00.000Z,17.9219743084,0.050801094177937545,76.6965750127,68.838755908347,True
XLV,1999-01-26T00:00:00.000Z,18.0086182898,0.04932038834642816,78.0903542659,68.888254642999,True
XLV,1999-01-27T00:00:00.000Z,17.8286654054,0.05397951142492685,77.1804933111,68.934162344481,True
XLV,1999-01-28T00:00:00.000Z,18.1619114877,0.050501156512666734,78.4775151695,68.983680340443,True
XLV,1999-01-29T00:00:00.000Z,18.1619114877,0.059486780711073495,79.0775817389,69.03524039764801,True
XLV,1999-02-01T00:00:00.000Z,18.2685502341,0.05423076923015002,78.6129886545,69.0885022301675,True
XLV,1999-02-02T00:00:00.000Z,17.9952884466,0.04086353122769881,78.1290703562,69.13484075718,True
XLV,1999-02-03T00:00:00.000Z,18.3418643722,0.044798785115831796,78.9227173775,69.1852431839365,True
XLV,1999-02-04T00:00:00.000Z,18.2019010176,0.019790888723837607,77.7419094526,69.228112671865,True
XLV,1999-02-05T00:00:00.000Z,17.9952884466,0.012753188297403684,76.8514393742,69.2655715377975,True
XLV,1999-02-08T00:00:00.000Z,17.9819586033,0.0,77.0063037357,69.30715851362851,True
XLV,1999-02-09T00:00:00.000Z,17.6620423642,-0.020332717191598015,75.2834048832,69.3437724272915,True
XLV,1999-02-10T00:00:00.000Z,17.7020318941,-0.015202076379965845,75.767388844,69.389226843028,True
XLV,1999-02-11T00:00:00.000Z,18.1819062527,0.02210565755158811,77.5096129104,69.44387135237551,True
XLV,1999-02-12T00:00:00.000Z,17.9153093868,0.015489233092809584,76.5804267416,69.4915700790295,True
XLV,1999-02-16T00:00:00.000Z,18.081932428,0.011181513231086182,76.1158336573,69.53071723735951,True
XLV,1999-02-17T00:00:00.000Z,17.8886497002,-0.02718376223188501,76.0384014765,69.5656441483695,True
XLV,1999-02-18T00:00:00.000Z,18.1219219578,-0.019119769120653496,76.6384680459,69.6044336741475,True
XLV,1999-02-19T00:00:00.000Z,18.175241331,0.01829723674404571,76.9675876453,69.647264639455,True
XLV,1999-02-22T00:00:00.000Z,18.5551418649,0.0438695163113787,79.0195404346,69.7043801094455,True
XLV,1999-02-23T00:00:00.000Z,18.5284821783,0.0338415767963538,78.9808243443,69.76398515947551,True
XLV,1999-02-24T00:00:00.000Z,18.308539764,0.016654330130916994,77.5870450911,69.8111590025745,True
XLV,1999-02-25T00:00:00.000Z,18.1285868795,0.016822429906007352,76.8514393742,69.85580474301351,True
XLV,1999-02-26T00:00:00.000Z,18.1819062527,0.0011009174344638328,76.5417106513,69.895260407743,True
XLV,1999-03-01T00:00:00.000Z,18.1485816444,-0.0007339449544738752,76.754616317,69.9349183188805,True
XLV,1999-03-02T00:00:00.000Z,18.1419167228,-0.006931776724330652,76.0771175669,69.97291362515449,True
XLV,1999-03-03T00:00:00.000Z,18.0286130548,0.0018518518499377468,76.4836036845,70.0148579052245,True
XLV,1999-03-04T00:00:00.000Z,18.3485292938,0.00036337209046766183,77.4515059436,70.0629832768355,True
XLV,1999-03-05T00:00:00.000Z,18.7684193576,0.031124130356066315,79.0098143333,70.11660033854551,True
XLV,1999-03-08T00:00:00.000Z,18.7884141225,0.04407407406964081,79.5228496094,70.16952445318249,True
XLV,1999-03-09T00:00:00.000Z,18.6417858463,0.03669384729196912,79.3292691575,70.223684527726,True
XLV,1999-03-10T00:00:00.000Z,18.8084088875,0.06490566037955059,80.0261587841,70.282670630648,True
XLV,1999-03-11T00:00:00.000Z,18.9350423988,0.0696536144594202,80.9166288625,70.3515713946275,True
XLV,1999-03-12T00:00:00.000Z,18.8284036524,0.03555718474810621,80.1423070552,70.4161212512455,True
XLV,1999-03-15T00:00:00.000Z,18.8883879472,0.054315476188034006,81.2844032259,70.484848354151,True
XLV,1999-03-16T00:00:00.000Z,18.8483984174,0.04238849981615478,80.974674503,70.5553809265785,True
XLV,1999-03-17T00:00:00.000Z,18.7484245927,0.04806259314756378,80.6262296897,70.622638040373,True
XLV,1999-03-18T00:00:00.000Z,19.0083565369,0.0489150422987259,81.923247212,70.69609259777499,True
XLV,1999-03-19T00:00:00.000Z,18.9217125555,0.04107077374685564,80.5340228295,70.76796735424651,True
XLV,1999-03-22T00:00:00.000Z,18.8683931823,0.016882183907877435,80.6892691385,70.834485403998,True
XLV,1999-03-23T00:00:00.000Z,18.3485292938,-0.009712230217689188,78.3605745025,70.88284373366301,True
XLV,1999-03-24T00:00:00.000Z,18.4351732752,0.006916636325579706,78.8068747288,70.93381687310101,True
XLV,1999-03-25T00:00:00.000Z,18.7484245927,0.03419117647282932,80.4175880977,70.991789643142,True
XLV,1999-03-26T00:00:00.000Z,18.6017963164,0.023093841639275192,79.8354144386,71.0490554070535,True
XLV,1999-03-29T00:00:00.000Z,18.8284036524,0.0374586852747123,81.4460663299,71.1207950126905,True
XLV,1999-03-30T00:00:00.000Z,18.7684193576,0.034533431300157735,81.01913898,71.1872375227625,True
XLV,1999-03-31T00:00:00.000Z,18.6617806112,0.03512014787135409,79.7189797068,71.256091324908,True
XLV,1999-04-01T00:00:00.000Z,18.6617806112,0.017072284780113245,80.3205305892,71.3228738794415,True
XLV,1999-04-05T00:00:00.000Z,19.081670675,0.016690340908924517,82.2222978753,71.39217005022,True
XLV,1999-04-06T00:00:00.000Z,19.1016654399,0.01667257892856777,82.0282399889,71.46202916613251,True
XLV,1999-04-07T00:00:00.000Z,19.4615712089,0.043975688239263455,82.6880368025,71.5368866634425,True
XLV,1999-04-08T00:00:00.000Z,19.6615188583,0.045357902196978106,83.7359493887,71.61534961481401,True
XLV,1999-04-09T00:00:00.000Z,19.7215031531,0.04153467088881935,83.7553837426,71.689872124996,True
XLV,1999-04-12T00:00:00.000Z,20.2213722766,0.07398230088520785,84.6480500198,71.7642435517535,True
XLV,1999-04-13T00:00:00.000Z,20.0147597056,0.059633027527210114,84.104687938,71.8364749699535,True
XLV,1999-04-14T00:00:00.000Z,19.8281418994,0.0519801980148904,82.6880368025,71.900180964805,True
XLV,1999-04-15T00:00:00.000Z,19.3282727759,0.030927835047312335,82.3775441843,71.96108492226399,True
XLV,1999-04-16T00:00:00.000Z,19.1416549698,0.007012622718920225,81.6789357935,72.020899015773,True
XLV,1999-04-19T00:00:00.000Z,18.6217910814,-0.01585065163738686,80.4175880977,72.070368757844,True
XLV,1999-04-20T00:00:00.000Z,18.9750319286,0.005651713172907247,81.4266891066,72.12421123250901,True
XLV,1999-04-21T00:00:00.000Z,19.4149167573,0.05811841627330505,83.7553837426,72.186140072562,True
XLV,1999-04-22T00:00:00.000Z,19.8081471345,0.07447577729833443,84.5509925113,72.2527200549945,True
