ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition,momentum_signal,positive_regime,group_A,group_B,group_C,group_D
XLRE,2015-11-05T00:00:00.000Z,21.4727806943,0.0294604435599619,175.9803442677,171.47566916805002,True,discovery,False,True,True,False,True,False
XLRE,2015-11-06T00:00:00.000Z,20.6787711188,-0.0069628647205411,175.8882298834,171.5093060514105,True,discovery,False,True,True,False,True,False
XLRE,2015-11-09T00:00:00.000Z,20.5130647726,-0.0210840892419871,174.2469190351,171.5327556709245,True,discovery,False,True,True,False,True,False
XLRE,2015-11-10T00:00:00.000Z,20.7340065675,-0.004310344828145,174.6488727123,171.5693978151355,True,discovery,False,True,True,False,True,False
XLRE,2015-11-11T00:00:00.000Z,20.8057436066,-0.0008653846130513,173.9622018472,171.61333544871349,True,discovery,False,True,True,False,True,False
XLRE,2015-11-12T00:00:00.000Z,20.6787711188,-0.0039906883938903,171.5337317145,171.637496746693,True,discovery,False,False,True,False,False,False
XLRE,2015-11-13T00:00:00.000Z,20.4094983062,-0.0353110110310551,169.6077036783,171.66250915948353,True,discovery,False,False,True,False,False,False
XLRE,2015-11-16T00:00:00.000Z,20.388785013,-0.0474162819866866,172.1869064398,171.6902251845735,True,discovery,False,True,True,False,True,False
XLRE,2015-11-17T00:00:00.000Z,20.7063888432,-0.0335159523038262,172.0612959157,171.70526384028005,True,discovery,False,True,True,False,True,False
XLRE,2015-11-18T00:00:00.000Z,20.9513580583,-0.0228691032034081,174.7912313062,171.737170826047,True,discovery,False,True,True,False,True,False
XLRE,2015-11-19T00:00:00.000Z,21.0654192599,-0.0298115907455914,174.6404986773,171.75982360328203,True,discovery,False,True,True,False,True,False
XLRE,2015-11-20T00:00:00.000Z,21.2380300372,-0.0099774702269498,175.2769253328,171.78801060644997,True,discovery,False,True,True,False,True,False
XLRE,2015-11-23T00:00:00.000Z,21.3485009347,-0.0061073609754583,175.0759484942,171.818989085501,True,discovery,False,True,True,False,True,False
XLRE,2015-11-24T00:00:00.000Z,21.0239926734,-0.0214761089115751,175.3104214725,171.842144206655,True,discovery,False,True,True,False,True,False
XLRE,2015-11-25T00:00:00.000Z,21.0239926734,-0.0179003386562354,175.2852993677,171.8646785398835,True,discovery,False,True,True,False,True,False
XLRE,2015-11-27T00:00:00.000Z,21.0239926734,-0.0223463687122003,175.4862762063,171.880006065402,True,discovery,False,True,True,False,True,False
XLRE,2015-11-30T00:00:00.000Z,21.2311256061,-0.0064620355445293,174.7577351665,171.888142114346,True,discovery,False,True,True,False,True,False
XLRE,2015-12-01T00:00:00.000Z,21.5822849714,0.0099709208362379,176.4241681196,171.90324859020205,True,discovery,False,True,True,False,True,False
XLRE,2015-12-02T00:00:00.000Z,21.1413680019,-0.0232854864445999,174.6237506074,171.90927044893,True,discovery,False,True,True,False,True,False
XLRE,2015-12-03T00:00:00.000Z,20.7201977054,-0.0387572069157977,172.1785324049,171.903685188397,True,discovery,False,True,True,False,True,False
XLRE,2015-12-04T00:00:00.000Z,21.1413680019,-0.0154340836018492,175.5365204159,171.9096905052065,True,discovery,False,True,True,False,True,False
XLRE,2015-12-07T00:00:00.000Z,21.1413680019,0.0223706176949476,174.4730179785,171.9105021041795,True,discovery,False,True,True,False,True,False
XLRE,2015-12-08T00:00:00.000Z,21.2104123128,0.0339952877802769,173.3006530869,171.902975991688,True,discovery,False,True,True,False,True,False
XLRE,2015-12-09T00:00:00.000Z,21.0930369843,0.0173160173182722,171.9524334615,171.8894515471715,True,discovery,False,True,True,False,True,False
XLRE,2015-12-10T00:00:00.000Z,20.920426207,0.0055120644841368,172.3962573134,171.8791778415005,True,discovery,False,True,True,False,True,False
XLRE,2015-12-11T00:00:00.000Z,20.8087125119,0.0062838063419476,169.0550173722,171.8551690005305,True,discovery,False,False,True,False,False,False
XLRE,2015-12-14T00:00:00.000Z,20.8729237211,0.022706359948065,169.9091689361,171.8299427011835,True,discovery,False,False,True,False,False,False
XLRE,2015-12-15T00:00:00.000Z,21.1137502776,0.0355570606163024,171.6928383784,171.8172247852065,True,discovery,False,False,True,False,False,False
XLRE,2015-12-16T00:00:00.000Z,21.4934939876,0.0380126708891825,174.2050488604,171.8207404873655,True,discovery,False,True,True,False,True,False
XLRE,2015-12-17T00:00:00.000Z,21.4658762632,0.0245577495963882,171.5504797844,171.81003422524,True,discovery,False,False,True,False,False,False
XLRE,2015-12-18T00:00:00.000Z,21.1897328513,0.0059013110475631,168.5120030765,171.796349984357,True,discovery,False,False,True,False,False,False
XLRE,2015-12-21T00:00:00.000Z,21.2246418016,-0.0006303897101826,169.9020880934,171.786067397183,True,discovery,False,False,True,False,False,False
XLRE,2015-12-22T00:00:00.000Z,21.4201319235,0.0033553170322873,171.4438187485,171.7974409600855,True,discovery,False,False,True,False,False,False
XLRE,2015-12-23T00:00:00.000Z,21.6295856255,0.0288048498450157,173.5668576834,171.82141042726752,True,discovery,False,True,True,False,True,False
XLRE,2015-12-24T00:00:00.000Z,21.6505309957,0.0298011101902975,173.2804159223,171.833218841951,True,discovery,False,True,True,False,True,False
XLRE,2015-12-28T00:00:00.000Z,21.5927217739,0.0270514316350369,172.8844523114,171.84828806607598,True,discovery,False,True,True,False,True,False
XLRE,2015-12-29T00:00:00.000Z,21.9507479685,0.0338946872507428,174.7294742429,171.86123458441398,True,discovery,False,True,True,False,True,False
XLRE,2015-12-30T00:00:00.000Z,21.9506781506,0.017069238947043,173.4910348643,171.870547322432,True,discovery,False,True,True,False,True,False
XLRE,2015-12-31T00:00:00.000Z,21.7720141428,0.0298299590094324,171.7555347826,171.86086636418298,True,discovery,False,False,True,False,False,False
XLRE,2016-01-04T00:00:00.000Z,21.266532542,0.0263672598286848,169.3544822142,171.8431415623015,True,discovery,False,False,True,False,False,False
XLRE,2016-01-05T00:00:00.000Z,21.9109517651,0.0364017959070026,169.6409214479,171.819252893989,True,discovery,False,False,True,False,False,False
XLRE,2016-01-06T00:00:00.000Z,21.6994035261,0.0263954311825918,167.5010380525,171.78636414923952,True,discovery,False,False,True,False,False,False
XLRE,2016-01-07T00:00:00.000Z,21.3014414923,0.004291721356358,163.4824252702,171.73827312554647,True,discovery,False,False,True,False,False,False
XLRE,2016-01-08T00:00:00.000Z,21.0221698897,-0.0033597387921306,161.6879476723,171.69389259691698,True,discovery,False,False,True,False,False,False
XLRE,2016-01-11T00:00:00.000Z,21.147772293,0.0108671823293891,161.8480205957,171.6523433520865,True,discovery,False,False,True,False,False,False
XLRE,2016-01-12T00:00:00.000Z,20.9174430387,0.0052252404726058,163.1538605632,171.615375282572,True,discovery,False,False,True,False,False,False
XLRE,2016-01-13T00:00:00.000Z,20.7010075466,-0.0082363245703913,159.0847009197,171.54765813494998,True,discovery,False,False,True,False,False,False
XLRE,2016-01-14T00:00:00.000Z,20.7708254473,-0.0162417773153175,161.6963682176,171.500542737921,True,discovery,False,False,True,False,False,False
XLRE,2016-01-15T00:00:00.000Z,20.421735944,-0.0498643005282583,158.2253722667,171.439098016245,True,discovery,False,False,True,False,False,False
XLRE,2016-01-19T00:00:00.000Z,20.5613717453,-0.0421368551094573,158.4359912086,171.375639286841,True,discovery,False,False,True,False,False,False
XLRE,2016-01-20T00:00:00.000Z,20.0098103301,-0.0556836902796352,156.4056212383,171.296267528682,True,discovery,False,False,True,False,False,False
XLRE,2016-01-21T00:00:00.000Z,20.1634097115,-0.0500000000009422,157.2818027766,171.223556281378,True,discovery,False,False,True,False,False,False
XLRE,2016-01-22T00:00:00.000Z,20.5823171155,-0.0391134289458243,160.5084866523,171.1640771403355,True,discovery,False,False,True,False,False,False
XLRE,2016-01-25T00:00:00.000Z,20.5823171155,-0.0484183344116093,158.0821522286,171.0886531727925,True,discovery,False,False,True,False,False,False
XLRE,2016-01-26T00:00:00.000Z,20.7653796511,-0.0408835859395687,160.2388885092,171.01928789100552,True,discovery,False,False,True,False,False,False
XLRE,2016-01-27T00:00:00.000Z,20.5823171155,-0.0467937608320094,158.4949704097,170.94514051509353,True,discovery,False,False,True,False,False,False
XLRE,2016-01-28T00:00:00.000Z,20.3588998334,-0.0725190839685441,159.3205932922,170.87346336038453,True,discovery,False,False,True,False,False,False
XLRE,2016-01-29T00:00:00.000Z,20.3798452036,-0.0715619324479533,163.2044065818,170.817309223081,True,discovery,False,False,True,False,False,False
XLRE,2016-02-01T00:00:00.000Z,20.8127161877,-0.04406105695174,163.1454273807,170.7611088737535,True,discovery,False,False,True,False,False,False
XLRE,2016-02-02T00:00:00.000Z,20.5474081652,-0.0338148391318507,160.2051953759,170.70023761832,True,discovery,False,False,True,False,False,False
XLRE,2016-02-03T00:00:00.000Z,20.5683535354,-0.0612752126924264,161.1656169087,170.636293477805,True,discovery,False,False,True,False,False,False
XLRE,2016-02-04T00:00:00.000Z,20.6915821301,-0.0464446589413296,161.4183621665,170.574649246835,True,discovery,False,False,True,False,False,False
XLRE,2016-02-05T00:00:00.000Z,20.315612735,-0.0462799082238803,158.3433180317,170.4933607201765,True,discovery,False,False,True,False,False,False
XLRE,2016-02-08T00:00:00.000Z,19.2390207068,-0.0848223181648658,156.2118551816,170.39921817076498,True,discovery,False,False,True,False,False,False
XLRE,2016-02-09T00:00:00.000Z,19.0882140413,-0.0973888986114023,156.2202757269,170.30308680489802,True,discovery,False,False,True,False,False,False
XLRE,2016-02-10T00:00:00.000Z,19.4931578652,-0.0680907877155388,156.0854888713,170.209928869814,True,discovery,False,False,True,False,False,False
XLRE,2016-02-11T00:00:00.000Z,19.0044325605,-0.0819561551427312,154.0551197435,170.103842117965,True,discovery,False,False,True,False,False,False
XLRE,2016-02-12T00:00:00.000Z,19.1929408923,-0.0759663865551913,157.231256758,170.0172419689195,True,discovery,False,False,True,False,False,False
XLRE,2016-02-16T00:00:00.000Z,19.1929408923,-0.0601709401722543,159.8850503717,169.9526561746225,True,discovery,False,False,True,False,False,False
XLRE,2016-02-17T00:00:00.000Z,19.793374838,-0.0373514431241949,162.4967303068,169.89176168336752,True,discovery,False,False,True,False,False,False
XLRE,2016-02-18T00:00:00.000Z,20.0377374903,0.0013956734091573,161.8311668679,169.8250525351035,True,discovery,False,False,True,False,False,False
XLRE,2016-02-19T00:00:00.000Z,20.0098103301,-0.0076177285289401,161.7553474187,169.767994543511,True,discovery,False,False,True,False,False,False
XLRE,2016-02-22T00:00:00.000Z,20.317009093,-0.0128900949786748,164.0974292107,169.726211431279,True,discovery,False,False,True,False,False,False
XLRE,2016-02-23T00:00:00.000Z,20.212282242,-0.0179782903656331,162.0249455618,169.670625772393,True,discovery,False,False,True,False,False,False
