ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition,momentum_signal,positive_regime,group_A,group_B,group_C,group_D,signal_date,entry_date,entry_open,exit_date_1d,return_1d,mae_1d,mfe_1d,horizon_1d_available,exit_date_3d,return_3d,mae_3d,mfe_3d,horizon_3d_available,exit_date_5d,return_5d,mae_5d,mfe_5d,horizon_5d_available,exit_date_10d,return_10d,mae_10d,mfe_10d,horizon_10d_available,exit_date_20d,return_20d,mae_20d,mfe_20d,horizon_20d_available
XLC,2018-07-18T00:00:00.000Z,47.5362478666,0.0288230584457593,248.6694707645,235.5149372555595,True,discovery,False,True,True,False,True,False,2018-07-18T00:00:00.000Z,2018-07-19T00:00:00.000Z,47.5639927583,2018-07-19T00:00:00.000Z,-0.007583122689738153,-0.008244215438191427,0.0007777561734143568,True,2018-07-23T00:00:00.000Z,-0.006805366516323907,-0.015166245381578514,0.0007777561734143568,True,2018-07-25T00:00:00.000Z,0.0073886836495380415,-0.015166245381578514,0.013221854950145051,True,2018-08-01T00:00:00.000Z,-0.06163717674413316,-0.06923974333978333,0.013221854950145051,True,2018-08-15T00:00:00.000Z,-0.04997083414291881,-0.06923974333978333,0.013221854950145051,True
XLC,2018-07-19T00:00:00.000Z,47.2033091656,0.0090945037561143,247.7316295953,235.6523926557615,True,discovery,False,True,True,False,True,False,2018-07-19T00:00:00.000Z,2018-07-20T00:00:00.000Z,47.2125574628,2018-07-20T00:00:00.000Z,-0.003525954946015486,-0.004113614102625673,0.0026640548481005055,True,2018-07-24T00:00:00.000Z,0.007639569050759354,-0.007835455435589944,0.020763956906431513,True,2018-07-26T00:00:00.000Z,-0.02338883447629503,-0.02899118511168286,0.020763956906431513,True,2018-08-02T00:00:00.000Z,-0.04838393731582702,-0.06231145935311777,0.020763956906431513,True,2018-08-16T00:00:00.000Z,-0.04329089128269359,-0.06231145935311777,0.020763956906431513,True
XLC,2018-07-20T00:00:00.000Z,47.0460881123,0.0119355480401828,247.4485077329,235.786075719148,True,discovery,False,True,True,False,True,False,2018-07-20T00:00:00.000Z,2018-07-23T00:00:00.000Z,47.1015778958,2018-07-23T00:00:00.000Z,0.00294521892890498,-0.005497741998640948,0.003337914785950691,True,2018-07-25T00:00:00.000Z,0.01727861771213779,-0.005497741998640948,0.023169055567824337,True,2018-07-27T00:00:00.000Z,-0.03966228156162421,-0.045002945217446966,0.023169055567824337,True,2018-08-03T00:00:00.000Z,-0.03966228156162421,-0.06010210092244972,0.023169055567824337,True,2018-08-17T00:00:00.000Z,-0.045552719417311094,-0.06010210092244972,0.023169055567824337,True
XLC,2018-07-23T00:00:00.000Z,47.2403023546,0.0116854822744003,247.9085807593,235.9207498546085,True,discovery,False,True,True,False,True,False,2018-07-23T00:00:00.000Z,2018-07-24T00:00:00.000Z,48.1928769714,2018-07-24T00:00:00.000Z,-0.012857417003091953,-0.018230665899472975,0.0,True,2018-07-26T00:00:00.000Z,-0.0432546536189794,-0.04874304356210246,0.0,True,2018-07-30T00:00:00.000Z,-0.07618499328394301,-0.0813855306091733,0.0,True,2018-08-06T00:00:00.000Z,-0.05200537325022847,-0.0813855306091733,0.0,True,2018-08-20T00:00:00.000Z,-0.06563039723644282,-0.0813855306091733,0.0,True
XLC,2018-07-24T00:00:00.000Z,47.5732410556,0.0402426693627222,249.1560864655,236.05511505331148,True,discovery,False,True,True,False,True,False,2018-07-24T00:00:00.000Z,2018-07-25T00:00:00.000Z,47.6564757309,2018-07-25T00:00:00.000Z,0.0054337279252922865,-0.0029109256753128143,0.006695129050281912,True,2018-07-27T00:00:00.000Z,-0.05084416844590367,-0.056122647001901727,0.006695129050281912,True,2018-07-31T00:00:00.000Z,-0.05957694546974379,-0.07104599262686728,0.006695129050281912,True,2018-08-07T00:00:00.000Z,-0.04017077430798599,-0.07104599262686728,0.006695129050281912,True,2018-08-21T00:00:00.000Z,-0.04929167475296303,-0.07104599262686728,0.006695129050281912,True
XLC,2018-07-25T00:00:00.000Z,47.9154280539,0.0459904708085197,251.2795004334,236.20136297180952,True,discovery,False,True,True,False,True,False,2018-07-25T00:00:00.000Z,2018-07-26T00:00:00.000Z,46.0102788203,2018-07-26T00:00:00.000Z,0.0021306532651732546,-0.0036180904521394552,0.005427135679295869,True,2018-07-30T00:00:00.000Z,-0.03236180904522279,-0.03780904522648709,0.005427135679295869,True,2018-08-01T00:00:00.000Z,-0.02994974874379641,-0.03780904522648709,0.005427135679295869,True,2018-08-08T00:00:00.000Z,-0.006633165830008947,-0.03780904522648709,0.005427135679295869,True,2018-08-22T00:00:00.000Z,-0.01648241205974621,-0.03780904522648709,0.005427135679295869,True
XLC,2018-07-26T00:00:00.000Z,46.1083107711,0.0153971486756625,250.6867140341,236.346479968592,True,discovery,False,True,True,False,True,False,2018-07-26T00:00:00.000Z,2018-07-27T00:00:00.000Z,46.0287754148,2018-07-27T00:00:00.000Z,-0.017279485633334146,-0.022744625275505026,0.001205545509302297,True,2018-07-31T00:00:00.000Z,-0.026321076954188283,-0.038195700221359874,0.001205545509302297,True,2018-08-02T00:00:00.000Z,-0.023909985935583578,-0.038195700221359874,0.001205545509302297,True,2018-08-09T00:00:00.000Z,-0.0016073940124031738,-0.038195700221359874,0.002310628893372746,True,2018-08-23T00:00:00.000Z,-0.02089612216124137,-0.038195700221359874,0.002310628893372746,True
XLC,2018-07-27T00:00:00.000Z,45.2334218513,-0.0137124420241382,248.9879828597,236.48017922167352,True,discovery,False,True,True,False,True,False,2018-07-27T00:00:00.000Z,2018-07-30T00:00:00.000Z,45.335153121,2018-07-30T00:00:00.000Z,-0.017951856384554987,-0.023480212158077274,0.0,True,2018-08-01T00:00:00.000Z,-0.015503875968479242,-0.023480212158077274,0.0,True,2018-08-03T00:00:00.000Z,-0.0022439820469664085,-0.023480212158077274,0.0,True,2018-08-10T00:00:00.000Z,0.0050999592012606065,-0.023480212158077274,0.01764585883419989,True,2018-08-24T00:00:00.000Z,0.008567931456264999,-0.023480212158077274,0.01764585883419989,True
XLC,2018-07-30T00:00:00.000Z,44.521302963,-0.028063799717485,247.6873918043,236.605629795401,True,discovery,False,True,True,False,True,False,2018-07-30T00:00:00.000Z,2018-07-31T00:00:00.000Z,44.7340137998,2018-07-31T00:00:00.000Z,0.001860657431110413,-0.004755013439034617,0.00826958858768112,True,2018-08-02T00:00:00.000Z,0.004341534007414882,-0.009716766591643222,0.00845565433034512,True,2018-08-06T00:00:00.000Z,0.021294190612161312,-0.009716766591643222,0.021500930327970957,True,2018-08-13T00:00:00.000Z,0.017159396318320752,-0.009716766591643222,0.03132106677640145,True,2018-08-27T00:00:00.000Z,0.03204465577838245,-0.009716766591643222,0.03409137895215686,True
XLC,2018-07-31T00:00:00.000Z,44.817248475,-0.027688603530399,248.9083548359,236.73884362215952,True,discovery,False,True,True,False,True,False,2018-07-31T00:00:00.000Z,2018-08-01T00:00:00.000Z,44.9097314475,2018-08-01T00:00:00.000Z,-0.006177924217256603,-0.009081548598810496,0.00450988467915403,True,2018-08-03T00:00:00.000Z,0.007207578254579294,-0.013591433277964415,0.007619439869063216,True,2018-08-07T00:00:00.000Z,0.01853377265176981,-0.013591433277964415,0.02551482701782648,True,2018-08-14T00:00:00.000Z,0.02038714991806012,-0.013591433277964415,0.02728583196121992,True,2018-08-28T00:00:00.000Z,0.02347611202557487,-0.013591433277964415,0.030889621088509678,True
