ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition,momentum_signal,positive_regime,group_A,group_B,group_C,group_D,signal_date,entry_date,entry_open,exit_date_1d,return_1d,mae_1d,mfe_1d,horizon_1d_available,exit_date_3d,return_3d,mae_3d,mfe_3d,horizon_3d_available,exit_date_5d,return_5d,mae_5d,mfe_5d,horizon_5d_available,exit_date_10d,return_10d,mae_10d,mfe_10d,horizon_10d_available,exit_date_20d,return_20d,mae_20d,mfe_20d,horizon_20d_available
IWM,2000-06-26T00:00:00.000Z,36.8128498794,0.1281542714841079,92.0083180605,88.1480612615365,True,discovery,True,True,True,True,True,True,2000-06-26T00:00:00.000Z,2000-06-27T00:00:00.000Z,36.8485558444,2000-06-27T00:00:00.000Z,-0.0174418604656843,-0.0174418604656843,0.00872093023284215,True,2000-06-29T00:00:00.000Z,-0.007751937983843993,-0.0174418604656843,0.011627906977122793,True,2000-07-03T00:00:00.000Z,0.015503875967687764,-0.0174418604656843,0.015503875967687764,True,2000-07-11T00:00:00.000Z,0.028100775193808714,-0.0174418604656843,0.032945736433372064,True,2000-07-25T00:00:00.000Z,-0.003875968993279022,-0.0174418604656843,0.05813953488290036,True
IWM,2000-06-27T00:00:00.000Z,36.205848475,0.0701135238644279,91.3299976641,88.184428455993,True,discovery,True,True,True,True,True,True,2000-06-27T00:00:00.000Z,2000-06-28T00:00:00.000Z,36.3843782998,2000-06-28T00:00:00.000Z,0.020608439647411103,0.0,0.02453385672402475,True,2000-06-30T00:00:00.000Z,0.014720314033864978,-0.0029440628067729513,0.02453385672402475,True,2000-07-05T00:00:00.000Z,0.016683022573546147,-0.0029440628067729513,0.028459273797889706,True,2000-07-12T00:00:00.000Z,0.06182531894223309,-0.0029440628067729513,0.06182531894223309,True,2000-07-26T00:00:00.000Z,0.006869479883386598,-0.00981354268741097,0.07163886162964417,True
IWM,2000-06-28T00:00:00.000Z,37.1342035641,0.0867774058803187,91.5856327091,88.224847391833,True,discovery,True,True,True,True,True,True,2000-06-28T00:00:00.000Z,2000-06-29T00:00:00.000Z,36.9556737393,2000-06-29T00:00:00.000Z,-0.010628019323114635,-0.01352657004784652,0.0019323671489190897,True,2000-07-03T00:00:00.000Z,0.012560386472033835,-0.018357487924203553,0.012560386472033835,True,2000-07-06T00:00:00.000Z,0.012560386472033835,-0.018357487924203553,0.012560386472033835,True,2000-07-13T00:00:00.000Z,0.04830917874462792,-0.018357487924203553,0.04830917874462792,True,2000-07-27T00:00:00.000Z,-0.03623188405779476,-0.03623188405779476,0.05507246376719821,True
IWM,2000-06-29T00:00:00.000Z,36.5629081247,0.0529034004305253,90.7205043623,88.2675585478235,True,discovery,True,True,True,True,True,True,2000-06-29T00:00:00.000Z,2000-06-30T00:00:00.000Z,36.5629081247,2000-06-30T00:00:00.000Z,0.009765624998488098,-0.007812500002072675,0.009765624998488098,True,2000-07-05T00:00:00.000Z,0.011718750000373923,-0.007812500002072675,0.0234374999980127,True,2000-07-07T00:00:00.000Z,0.030273437499142464,-0.007812500002072675,0.03417968750017897,True,2000-07-14T00:00:00.000Z,0.06054687499828537,-0.007812500002072675,0.06542968750026423,True,2000-07-28T00:00:00.000Z,-0.04296875000045941,-0.04541015625008149,0.06640624999847233,True
IWM,2000-06-30T00:00:00.000Z,36.9199677743,0.0103378573631207,91.4086456957,88.31210470230201,True,discovery,False,True,True,False,True,False,2000-06-30T00:00:00.000Z,2000-07-03T00:00:00.000Z,36.8128498794,2000-07-03T00:00:00.000Z,0.016488845780442407,-0.0009699321029741359,0.016488845780442407,True,2000-07-06T00:00:00.000Z,0.016488845780442407,-0.003879728417329642,0.016488845780442407,True,2000-07-10T00:00:00.000Z,0.03006789524924569,-0.003879728417329642,0.03394762366657522,True,2000-07-17T00:00:00.000Z,0.05722599418141927,-0.003879728417329642,0.059165858390084036,True,2000-07-31T00:00:00.000Z,-0.025218234723508592,-0.055480116391176004,0.059165858390084036,True
IWM,2000-07-03T00:00:00.000Z,37.4198512838,0.0280332350145013,92.6670142,88.357744566549,True,discovery,False,True,True,False,True,False,2000-07-03T00:00:00.000Z,2000-07-05T00:00:00.000Z,37.205615494,2000-07-05T00:00:00.000Z,-0.005758157387143581,-0.008637236082059241,0.0009596928992010589,True,2000-07-07T00:00:00.000Z,0.012476007678863699,-0.01439539347189056,0.01631477927298075,True,2000-07-11T00:00:00.000Z,0.01823416506869524,-0.01439539347189056,0.0230326295593255,True,2000-07-18T00:00:00.000Z,0.027831094049955762,-0.01439539347189056,0.04798464491436549,True,2000-08-01T00:00:00.000Z,-0.041842610362165855,-0.06545105566101195,0.04798464491436549,True
IWM,2000-07-05T00:00:00.000Z,36.9913797043,0.0063952420763988,90.9957724726,88.39561377618698,True,discovery,False,True,True,False,True,False,2000-07-05T00:00:00.000Z,2000-07-06T00:00:00.000Z,37.0270856692,2000-07-06T00:00:00.000Z,0.010607521696656574,-0.009643201541432833,0.010607521696656574,True,2000-07-10T00:00:00.000Z,0.02410800385898404,-0.009643201541432833,0.02796528447447688,True,2000-07-12T00:00:00.000Z,0.043394406944550434,-0.009643201541432833,0.043394406944550434,True,2000-07-19T00:00:00.000Z,0.015429122470073997,-0.009643201541432833,0.0530376084859836,True,2000-08-02T00:00:00.000Z,-0.03567984570816318,-0.060945033750714805,0.0530376084859836,True
IWM,2000-07-06T00:00:00.000Z,37.4198512838,0.0170648881816384,91.7036047563,88.445805457666,True,discovery,False,True,True,False,True,False,2000-07-06T00:00:00.000Z,2000-07-07T00:00:00.000Z,37.4555572488,2000-07-07T00:00:00.000Z,0.005719733079311284,0.0,0.009532888466408984,True,2000-07-11T00:00:00.000Z,0.011439466158622569,0.0,0.01620591039049213,True,2000-07-13T00:00:00.000Z,0.03431839847586793,0.0,0.03431839847586793,True,2000-07-20T00:00:00.000Z,0.020019065777589606,0.0,0.040991420399951295,True,2000-08-03T00:00:00.000Z,-0.0472831267877275,-0.07168732125820998,0.040991420399951295,True
IWM,2000-07-07T00:00:00.000Z,37.6697930386,0.025848266863673,93.1782264049,88.50380965025401,True,discovery,False,True,True,False,True,False,2000-07-07T00:00:00.000Z,2000-07-10T00:00:00.000Z,37.6340870736,2000-07-10T00:00:00.000Z,0.007590132829351504,0.0,0.011385199241369826,True,2000-07-12T00:00:00.000Z,0.026565464897415403,0.0,0.026565464897415403,True,2000-07-14T00:00:00.000Z,0.03036053130943417,0.0,0.035104364328442994,True,2000-07-21T00:00:00.000Z,-0.012333965843045913,-0.012333965843045913,0.03605313093011908,True,2000-08-04T00:00:00.000Z,-0.04743833016883181,-0.07609108159312328,0.03605313093011908,True
IWM,2000-07-10T00:00:00.000Z,37.9197347934,0.0149014646541179,93.0209303419,88.5695664547595,True,discovery,False,True,True,False,True,False,2000-07-10T00:00:00.000Z,2000-07-11T00:00:00.000Z,37.8483228634,2000-07-11T00:00:00.000Z,0.0009433962273273089,-0.00283018867934004,0.00566037735868008,True,2000-07-13T00:00:00.000Z,0.023584905662047406,-0.00283018867934004,0.023584905662047406,True,2000-07-17T00:00:00.000Z,0.028301886793399955,-0.00283018867934004,0.030188679245412686,True,2000-07-24T00:00:00.000Z,-0.033018867924752726,-0.034905660376765124,0.030188679245412686,True,2000-08-07T00:00:00.000Z,-0.034905660376765124,-0.08132075471635603,0.030188679245412686,True
