ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition
XLY,1999-01-22T00:00:00.000Z,9.7063038203,0.0396700706964139,75.9222532054,68.79354290947,True,discovery
XLY,1999-01-25T00:00:00.000Z,9.684302376,0.0324472243850555,76.6965750127,68.838755908347,True,discovery
XLY,1999-01-26T00:00:00.000Z,9.9116506333,0.0376199616120711,78.0903542659,68.888254642999,True,discovery
XLY,1999-01-27T00:00:00.000Z,9.9006499111,0.0461061603959485,77.1804933111,68.934162344481,True,discovery
XLY,1999-01-28T00:00:00.000Z,10.0033233176,0.0341167551171057,78.4775151695,68.983680340443,True,discovery
XLY,1999-01-29T00:00:00.000Z,10.0729945577,0.050076452593144,79.0775817389,69.03524039764801,True,discovery
XLY,1999-02-01T00:00:00.000Z,10.094996002,0.0535782625301792,78.6129886545,69.0885022301675,True,discovery
XLY,1999-02-02T00:00:00.000Z,9.9703211513,0.0469772814796685,78.1290703562,69.13484075718,True,discovery
XLY,1999-02-03T00:00:00.000Z,10.1316650757,0.0461946232501653,78.9227173775,69.1852431839365,True,discovery
XLY,1999-02-04T00:00:00.000Z,10.0729945577,0.0114138438871649,77.7419094526,69.228112671865,True,discovery
XLY,1999-02-05T00:00:00.000Z,9.8199779489,-0.0129008477692663,76.8514393742,69.2655715377975,True,discovery
XLY,1999-02-08T00:00:00.000Z,9.9813218734,0.0022091310804415,77.0063037357,69.30715851362851,True,discovery
XLY,1999-02-09T00:00:00.000Z,9.6733016539,-0.0236861584044116,75.2834048832,69.3437724272915,True,discovery
XLY,1999-02-10T00:00:00.000Z,9.6733016539,0.0026605853265464,75.767388844,69.389226843028,True,discovery
XLY,1999-02-11T00:00:00.000Z,9.9849887808,0.029878971257101,77.5096129104,69.44387135237551,True,discovery
XLY,1999-02-12T00:00:00.000Z,9.8089772268,0.035216718268447,76.5804267416,69.4915700790295,True,discovery
XLY,1999-02-16T00:00:00.000Z,9.9336520775,0.0351547573500008,76.1158336573,69.53071723735951,True,discovery
XLY,1999-02-17T00:00:00.000Z,9.9006499111,0.0321100917370462,76.0384014765,69.5656441483695,True,discovery
XLY,1999-02-18T00:00:00.000Z,9.9116506333,0.0165475742782923,76.6384680459,69.6044336741475,True,discovery
XLY,1999-02-19T00:00:00.000Z,9.9629873365,0.0315110098727347,76.9675876453,69.647264639455,True,discovery
XLY,1999-02-22T00:00:00.000Z,10.2160039453,0.0525122780449136,79.0195404346,69.7043801094455,True,discovery
XLY,1999-02-23T00:00:00.000Z,10.1646672421,0.0496024233289595,78.9808243443,69.76398515947551,True,discovery
XLY,1999-02-24T00:00:00.000Z,10.0399923914,0.0129485756558864,77.5870450911,69.8111590025745,True,discovery
XLY,1999-02-25T00:00:00.000Z,9.9226513554,0.0022222222275865,76.8514393742,69.85580474301351,True,discovery
XLY,1999-02-26T00:00:00.000Z,10.0106571324,0.000733137835013,76.5417106513,69.895260407743,True,discovery
XLY,1999-03-01T00:00:00.000Z,10.0143240397,-0.0058245358581228,76.754616317,69.9349183188805,True,discovery
XLY,1999-03-02T00:00:00.000Z,10.0399923914,-0.005448601523874,76.0771175669,69.97291362515449,True,discovery
XLY,1999-03-03T00:00:00.000Z,9.9849887808,0.0014711290917732,76.4836036845,70.0148579052245,True,discovery
XLY,1999-03-04T00:00:00.000Z,10.1976694085,0.0065146579863071,77.4515059436,70.0629832768355,True,discovery
XLY,1999-03-05T00:00:00.000Z,10.5093565353,0.0433199854423069,79.0098143333,70.11660033854551,True,discovery
XLY,1999-03-08T00:00:00.000Z,10.5533594238,0.0746825989545272,79.5228496094,70.16952445318249,True,discovery
