ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition
XLV,1999-01-22T00:00:00.000Z,17.7753460322,0.0655213743516389,75.9222532054,68.79354290947,True,discovery
XLV,1999-01-25T00:00:00.000Z,17.9219743084,0.0508010941779375,76.6965750127,68.838755908347,True,discovery
XLV,1999-01-26T00:00:00.000Z,18.0086182898,0.0493203883464281,78.0903542659,68.888254642999,True,discovery
XLV,1999-01-27T00:00:00.000Z,17.8286654054,0.0539795114249268,77.1804933111,68.934162344481,True,discovery
XLV,1999-01-28T00:00:00.000Z,18.1619114877,0.0505011565126667,78.4775151695,68.983680340443,True,discovery
XLV,1999-01-29T00:00:00.000Z,18.1619114877,0.0594867807110734,79.0775817389,69.03524039764801,True,discovery
XLV,1999-02-01T00:00:00.000Z,18.2685502341,0.05423076923015,78.6129886545,69.0885022301675,True,discovery
XLV,1999-02-02T00:00:00.000Z,17.9952884466,0.0408635312276988,78.1290703562,69.13484075718,True,discovery
XLV,1999-02-03T00:00:00.000Z,18.3418643722,0.0447987851158317,78.9227173775,69.1852431839365,True,discovery
XLV,1999-02-04T00:00:00.000Z,18.2019010176,0.0197908887238376,77.7419094526,69.228112671865,True,discovery
XLV,1999-02-05T00:00:00.000Z,17.9952884466,0.0127531882974036,76.8514393742,69.2655715377975,True,discovery
XLV,1999-02-08T00:00:00.000Z,17.9819586033,0.0,77.0063037357,69.30715851362851,True,discovery
XLV,1999-02-09T00:00:00.000Z,17.6620423642,-0.020332717191598,75.2834048832,69.3437724272915,True,discovery
XLV,1999-02-10T00:00:00.000Z,17.7020318941,-0.0152020763799658,75.767388844,69.389226843028,True,discovery
XLV,1999-02-11T00:00:00.000Z,18.1819062527,0.0221056575515881,77.5096129104,69.44387135237551,True,discovery
XLV,1999-02-12T00:00:00.000Z,17.9153093868,0.0154892330928095,76.5804267416,69.4915700790295,True,discovery
XLV,1999-02-16T00:00:00.000Z,18.081932428,0.0111815132310861,76.1158336573,69.53071723735951,True,discovery
XLV,1999-02-17T00:00:00.000Z,17.8886497002,-0.027183762231885,76.0384014765,69.5656441483695,True,discovery
XLV,1999-02-18T00:00:00.000Z,18.1219219578,-0.0191197691206534,76.6384680459,69.6044336741475,True,discovery
