ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition
XLK,1999-01-22T00:00:00.000Z,12.8602120675,0.0845817727892843,75.9222532054,68.79354290947,True,discovery
XLK,1999-01-25T00:00:00.000Z,13.085959675,0.0777202072517524,76.6965750127,68.838755908347,True,discovery
XLK,1999-01-26T00:00:00.000Z,13.611470499,0.1251147139813273,78.0903542659,68.888254642999,True,discovery
XLK,1999-01-27T00:00:00.000Z,13.3228096238,0.0982306284283593,77.1804933111,68.934162344481,True,discovery
XLK,1999-01-28T00:00:00.000Z,13.7928087411,0.1335158150837359,78.4775151695,68.983680340443,True,discovery
XLK,1999-01-29T00:00:00.000Z,13.9926508855,0.1545038167994179,79.0775817389,69.03524039764801,True,discovery
XLK,1999-02-01T00:00:00.000Z,14.0037532268,0.1596690162426504,78.6129886545,69.0885022301675,True,discovery
XLK,1999-02-02T00:00:00.000Z,13.766903278,0.1272727272771934,78.1290703562,69.13484075718,True,discovery
XLK,1999-02-03T00:00:00.000Z,13.8668243502,0.1072695035511961,78.9227173775,69.1852431839365,True,discovery
XLK,1999-02-04T00:00:00.000Z,13.3931244524,0.0387485648684822,77.7419094526,69.228112671865,True,discovery
XLK,1999-02-05T00:00:00.000Z,13.0674557727,0.0167002591370797,76.8514393742,69.2655715377975,True,discovery
XLK,1999-02-08T00:00:00.000Z,13.2895025998,0.0295298165169175,77.0063037357,69.30715851362851,True,discovery
XLK,1999-02-09T00:00:00.000Z,12.7676925562,-0.0204429301550341,75.2834048832,69.3437724272915,True,discovery
XLK,1999-02-10T00:00:00.000Z,12.8602120675,0.0140064196128413,75.767388844,69.389226843028,True,discovery
XLK,1999-02-11T00:00:00.000Z,13.4042267938,0.0575182481783429,77.5096129104,69.44387135237551,True,discovery
XLK,1999-02-12T00:00:00.000Z,12.8713144088,0.0296033155708181,76.5804267416,69.4915700790295,True,discovery
XLK,1999-02-16T00:00:00.000Z,12.815802702,-0.0043128234644045,76.1158336573,69.53071723735951,True,discovery
