ticker,date,etf_close,etf_momentum_20d,spy_close,spy_200dma,eligible,research_partition
QQQ,1999-10-22T00:00:00.000Z,52.266579388,0.0307820299510854,81.2553519096,81.6526465745155,True,discovery
QQQ,1999-10-25T00:00:00.000Z,52.308763875,0.0247933884301729,80.8454928211,81.66119559509251,True,discovery
QQQ,1999-10-26T00:00:00.000Z,51.886919005,0.0115131578938871,79.8305325056,81.6684447970585,True,discovery
QQQ,1999-10-27T00:00:00.000Z,51.802550031,0.0310663308134289,81.2748991084,81.689981354374,True,discovery
QQQ,1999-10-28T00:00:00.000Z,53.6164829718,0.0556478405310234,84.0465215083,81.72808615001449,True,discovery
QQQ,1999-10-29T00:00:00.000Z,55.4726003997,0.0921926910309189,85.5689619815,81.7804818377655,True,discovery
QQQ,1999-11-01T00:00:00.000Z,55.1773089907,0.062550771730546,84.6711124717,81.818612300994,True,discovery
QQQ,1999-11-02T00:00:00.000Z,55.2194934777,0.0556451612899062,84.0660112447,81.8512007122135,True,discovery
QQQ,1999-11-03T00:00:00.000Z,56.3162901396,0.0553359683791134,84.6320755365,81.883522157663,True,discovery
QQQ,1999-11-04T00:00:00.000Z,56.9490574445,0.0697305863700064,85.2761562363,81.9294207249405,True,discovery
QQQ,1999-11-05T00:00:00.000Z,57.5396402625,0.0698039215697985,86.1154790745,81.980386854286,True,discovery
QQQ,1999-11-08T00:00:00.000Z,58.6786214113,0.0757927300851046,86.1935529449,82.027871743947,True,discovery
QQQ,1999-11-09T00:00:00.000Z,58.2989610284,0.0933544303792988,85.383517177,82.0643375585025,True,discovery
QQQ,1999-11-10T00:00:00.000Z,59.0582817943,0.1419249592171518,86.0178580053,82.1085243819735,True,discovery
QQQ,1999-11-11T00:00:00.000Z,60.1128939692,0.1547811993512005,86.5058484266,82.148666048259,True,discovery
QQQ,1999-11-12T00:00:00.000Z,60.9143992221,0.2053422370618918,87.2865871308,82.1897110752185,True,discovery
QQQ,1999-11-15T00:00:00.000Z,60.7878457611,0.2191201353628231,87.4915116783,82.23410369033749,True,discovery
QQQ,1999-11-16T00:00:00.000Z,62.34867178,0.2430613961305385,88.2234735759,82.284575706436,True,discovery
QQQ,1999-11-17T00:00:00.000Z,61.5049820401,0.1902040816336403,88.4576951871,82.332250595484,True,discovery
QQQ,1999-11-18T00:00:00.000Z,63.3610994679,0.2064257028122496,89.0822861505,82.3889524789735,True,discovery
QQQ,1999-11-19T00:00:00.000Z,63.9516822858,0.2235673930573465,89.0042122801,82.44971634350298,True,discovery
QQQ,1999-11-22T00:00:00.000Z,62.9814390849,0.20403225806299,88.9846650813,82.509608150231,True,discovery
QQQ,1999-11-23T00:00:00.000Z,63.2345460069,0.2186991869917445,88.2039263771,82.57421075770051,True,discovery
QQQ,1999-11-24T00:00:00.000Z,65.3437703567,0.2614006514659333,88.6723695996,82.6387356614785,True,discovery
QQQ,1999-11-26T00:00:00.000Z,65.5546927917,0.2226593233685059,88.3405843815,82.69289051883399,True,discovery
QQQ,1999-11-29T00:00:00.000Z,64.4578961298,0.1619771863110386,88.0282888998,82.750129829625,True,discovery
QQQ,1999-11-30T00:00:00.000Z,62.433040754,0.1314984709479567,86.9937813855,82.804519568266,True,discovery
QQQ,1999-12-01T00:00:00.000Z,63.3610994679,0.1474407944992819,87.6964462193,82.86280979198,True,discovery
QQQ,1999-12-02T00:00:00.000Z,65.3859548437,0.1610486891380382,88.2234735759,82.92073481963,True,discovery
QQQ,1999-12-03T00:00:00.000Z,66.7780429146,0.1725925925934575,89.8434776559,82.985114269683,True,discovery
QQQ,1999-12-06T00:00:00.000Z,67.3686257325,0.1708211143684503,89.1798497573,83.03591581629651,True,discovery
QQQ,1999-12-07T00:00:00.000Z,67.3686257325,0.1480948957591994,88.4576951871,83.0833001705105,True,discovery
QQQ,1999-12-08T00:00:00.000Z,66.5671204796,0.1418234442835477,87.8916308954,83.13482309953199,True,discovery
QQQ,1999-12-09T00:00:00.000Z,66.8624118886,0.1321428571437579,88.3210371827,83.19217108857451,True,discovery
QQQ,1999-12-10T00:00:00.000Z,67.4108102195,0.1214035087719984,88.613842928,83.252531749958,True,discovery
QQQ,1999-12-13T00:00:00.000Z,68.3388689334,0.1218836565100089,88.7699906688,83.31260862171699,True,discovery
QQQ,1999-12-14T00:00:00.000Z,67.1155188105,0.1040943789037722,87.9111780942,83.37177892435349,True,discovery
QQQ,1999-12-15T00:00:00.000Z,68.3810534204,0.09675236806464,88.3796213167,83.43125901251449,True,discovery
QQQ,1999-12-16T00:00:00.000Z,70.0684329002,0.1392318244157326,88.7699906688,83.4878514361405,True,discovery
QQQ,1999-12-17T00:00:00.000Z,70.6843264104,0.1155792276964844,89.3384009242,83.539494369095,True,discovery
QQQ,1999-12-20T00:00:00.000Z,71.6292589191,0.120052770449242,88.6926937983,83.5853435900395,True,discovery
QQQ,1999-12-21T00:00:00.000Z,75.4680472357,0.1982585398527945,90.0427772784,83.63891113064399,True,discovery
QQQ,1999-12-22T00:00:00.000Z,75.2149403138,0.1894596397607209,90.2775693965,83.69016818370599,True,discovery
QQQ,1999-12-23T00:00:00.000Z,76.1008145407,0.1646223369921755,91.7156235351,83.744163157069,True,discovery
QQQ,1999-12-27T00:00:00.000Z,75.6789696707,0.154440154439742,91.5884632545,83.8013939380655,True,discovery
QQQ,1999-12-28T00:00:00.000Z,75.2149403138,0.1668848167544647,91.5297940261,83.8526208920665,True,discovery
QQQ,1999-12-29T00:00:00.000Z,78.0413009425,0.25,91.9211142229,83.907353090666,True,discovery
QQQ,1999-12-30T00:00:00.000Z,77.1976112026,0.2183754993347275,91.8134817593,83.963289351014,True,discovery
QQQ,1999-12-31T00:00:00.000Z,77.1132422286,0.1793548387101351,91.9602462426,84.013474346167,True,discovery
QQQ,2000-01-03T00:00:00.000Z,79.9396028573,0.1970941250783862,91.06020979,84.0661052809695,True,discovery
QQQ,2000-01-04T00:00:00.000Z,74.4556195478,0.1051972448338229,87.4991959993,84.1001549152735,True,discovery
QQQ,2000-01-05T00:00:00.000Z,74.4978040348,0.1058234189102766,87.6557240781,84.1466306631515,True,discovery
QQQ,2000-01-06T00:00:00.000Z,67.5795481675,0.0152091254752448,86.2469713697,84.183831146356,True,discovery
QQQ,2000-01-07T00:00:00.000Z,75.9320765927,0.1356466876966844,91.2558698884,84.23802255530948,True,discovery
QQQ,2000-01-10T00:00:00.000Z,78.0413009425,0.1576971214021236,91.5689260458,84.2966901133455,True,discovery
QQQ,2000-01-11T00:00:00.000Z,74.5821730088,0.0913580246914014,90.4732294949,84.3418259291705,True,discovery
QQQ,2000-01-12T00:00:00.000Z,72.59950212,0.0817096165938009,89.5731930423,84.38459619948199,True,discovery
QQQ,2000-01-13T00:00:00.000Z,76.9866887676,0.1258482418264808,90.7862856523,84.4399327292095,True,discovery
QQQ,2000-01-14T00:00:00.000Z,78.8006217084,0.124623720650888,92.018915471,84.4984246536185,True,discovery
QQQ,2000-01-18T00:00:00.000Z,79.2224665784,0.1207925519220023,91.2950019081,84.5437881737825,True,discovery
QQQ,2000-01-19T00:00:00.000Z,80.9942150322,0.1307420494699944,92.038510282,84.593839525248,True,discovery
QQQ,2000-01-20T00:00:00.000Z,80.1927097793,0.0626048071555906,90.6297575736,84.63354812910349,True,discovery
QQQ,2000-01-21T00:00:00.000Z,81.2051374672,0.0796410544023387,90.4340974752,84.66703886953599,True,discovery
QQQ,2000-01-24T00:00:00.000Z,77.3241646636,0.0160753880268356,87.8709213851,84.6876165577485,True,discovery
QQQ,2000-01-25T00:00:00.000Z,78.4631458124,0.0367892976584474,88.8688166881,84.70872039109,True,discovery
QQQ,2000-01-26T00:00:00.000Z,75.2993092877,0.0011217049903651,88.1644403339,84.72901915306952,True,discovery
QQQ,2000-01-27T00:00:00.000Z,76.3961059496,-0.0210810810818257,87.8122521568,84.754640229841,True,discovery
QQQ,2000-01-28T00:00:00.000Z,72.557317633,-0.0601092896180668,85.0730107793,84.768117562816,True,discovery
QQQ,2000-01-31T00:00:00.000Z,75.6789696707,-0.0185995623637266,87.3817999403,84.79663188354999,True,discovery
QQQ,2000-02-01T00:00:00.000Z,77.7038250465,-0.0279683377310628,88.2427043732,84.8357574649275,True,discovery
QQQ,2000-02-02T00:00:00.000Z,78.3787768384,0.0526912181300347,88.3209684126,84.8702288614575,True,discovery
QQQ,2000-02-03T00:00:00.000Z,81.4160599022,0.0928652321640017,89.6514570816,84.8997092281525,True,discovery
QQQ,2000-02-04T00:00:00.000Z,81.9644582331,0.2128589263418296,89.2796740935,84.9233526360635,True,discovery
QQQ,2000-02-07T00:00:00.000Z,83.103439382,0.0944444444443055,89.1427408258,84.94737855318449,True,discovery
QQQ,2000-02-08T00:00:00.000Z,86.6047518027,0.1097297297300239,90.3558334358,84.9750443526025,True,discovery
QQQ,2000-02-09T00:00:00.000Z,83.525284252,0.119909502263293,88.4579016803,84.99118274261,True,discovery
QQQ,2000-02-10T00:00:00.000Z,86.2672759067,0.1882626380014078,88.63402457,85.014023483656,True,discovery
QQQ,2000-02-11T00:00:00.000Z,84.2846050179,0.0947945205479645,86.8339516648,85.03106595812751,True,discovery
QQQ,2000-02-14T00:00:00.000Z,84.1580515569,0.0679871520344732,87.3426679206,85.054047884062,True,discovery
QQQ,2000-02-15T00:00:00.000Z,84.7486343748,0.0697550585720681,88.330732008,85.07440187286652,True,discovery
QQQ,2000-02-16T00:00:00.000Z,84.3689739919,0.0416666666669753,87.0296117632,85.0942660549235,True,discovery
QQQ,2000-02-17T00:00:00.000Z,86.1829069327,0.0746975276167341,86.5795647358,85.1085810177755,True,discovery
QQQ,2000-02-18T00:00:00.000Z,83.061254895,0.0228571428568755,84.7208226022,85.116173772928,True,discovery
QQQ,2000-02-22T00:00:00.000Z,83.314361817,0.0774686306597742,84.5055676928,85.119536576906,True,discovery
QQQ,2000-02-23T00:00:00.000Z,87.9546553865,0.1209677419357304,85.5034629958,85.12997507593002,True,discovery
QQQ,2000-02-24T00:00:00.000Z,89.8529573013,0.1932773109245147,83.78165413,85.12758367534451,True,discovery
QQQ,2000-02-25T00:00:00.000Z,87.7859174385,0.1490889011596228,83.478361568,85.1203768278815,True,discovery
QQQ,2000-02-28T00:00:00.000Z,87.7437329515,0.2093023255809145,85.229538858,85.12008245977451,True,discovery
QQQ,2000-02-29T00:00:00.000Z,90.0638797363,0.1900780379039606,86.0513112713,85.1349582532555,True,discovery
QQQ,2000-03-01T00:00:00.000Z,90.8232005022,0.1688382193263846,86.6774235861,85.15170308922251,True,discovery
QQQ,2000-03-02T00:00:00.000Z,88.7139761525,0.1318622174394088,86.7360928145,85.16951750287699,True,discovery
QQQ,2000-03-03T00:00:00.000Z,93.691745618,0.1507772020722448,88.3601004323,85.192444200209,True,discovery
QQQ,2000-03-06T00:00:00.000Z,94.4510663839,0.1523417395780149,87.4991959993,85.21358912789799,True,discovery
QQQ,2000-03-07T00:00:00.000Z,93.016793826,0.1192893401009729,85.8066885637,85.228600213045,True,discovery
QQQ,2000-03-08T00:00:00.000Z,93.860483566,0.083779834388646,85.6991230942,85.249962382983,True,discovery
QQQ,2000-03-09T00:00:00.000Z,97.0243200907,0.1616161616160769,88.2035723535,85.290444767353,True,discovery
QQQ,2000-03-10T00:00:00.000Z,96.6024752207,0.1198044009779299,87.7339881174,85.32411589915651,True,discovery
QQQ,2000-03-13T00:00:00.000Z,94.0714060009,0.1161161161154105,86.7752248341,85.358814951134,True,discovery
QQQ,2000-03-14T00:00:00.000Z,90.6122780673,0.07669172932356,85.5425950155,85.38225693075451,True,discovery
